Time,Channel A,Channel B
-218.55714105,0.00000000,-0.13122960
-218.39330105,0.00000000,-0.13122960
-218.22946105,0.00000000,-0.13122960
-218.06562105,0.00000000,-0.13122960
-217.90178106,0.00000000,-0.13122960
-217.73794106,0.00000000,-0.13122960
-217.57410106,0.00000000,-0.13122960
-217.41026106,0.00000000,-0.13122960
-217.24642106,0.00000000,-0.13122960
-217.08258106,0.00000000,-0.13122960
-216.91874106,0.00000000,0.32654800
-216.75490106,0.00000000,0.32654800
-216.59106106,0.00000000,-0.13122960
-216.42722106,0.00000000,-0.13122960
-216.26338107,0.00000000,0.32654800
-216.09954107,0.00000000,-0.13122960
-215.93570107,0.00000000,0.32654800
-215.77186107,0.00000000,0.32654800
-215.60802107,0.00000000,0.32654800
-215.44418107,0.00000000,-0.13122960
-215.28034107,0.00000000,0.32654800
-215.11650107,0.00000000,0.32654800
-214.95266107,0.00000000,-0.13122960
-214.78882107,0.00000000,-0.13122960
-214.62498108,0.00000000,0.32654800
-214.46114108,0.04486221,-0.13122960
-214.29730108,0.00000000,-0.13122960
-214.13346108,0.00000000,0.32654800
-213.96962108,0.00000000,0.32654800
-213.80578108,0.00000000,-0.13122960
-213.64194108,0.00000000,0.32654800
-213.47810108,0.00000000,-0.13122960
-213.31426108,0.00000000,0.32654800
-213.15042108,0.00000000,-0.13122960
-212.98658109,0.00000000,-0.13122960
-212.82274109,0.00000000,0.32654800
-212.65890109,0.00000000,0.32654800
-212.49506109,0.00000000,-0.13122960
-212.33122109,0.00000000,-0.13122960
-212.16738109,0.00000000,-0.13122960
-212.00354109,0.00000000,-0.13122960
-211.83970109,0.00000000,-0.13122960
-211.67586109,0.00000000,-0.13122960
-211.51202109,0.00000000,0.32654800
-211.34818110,0.00000000,0.32654800
-211.18434110,0.00000000,-0.13122960
-211.02050110,0.00000000,-0.13122960
-210.85666110,0.00000000,-0.13122960
-210.69282110,0.00000000,-0.13122960
-210.52898110,0.00000000,0.32654800
-210.36514110,0.00000000,-0.13122960
-210.20130110,0.00000000,-0.13122960
-210.03746110,0.00000000,-0.13122960
-209.87362110,0.00000000,-0.13122960
-209.70978111,0.00000000,0.32654800
-209.54594111,0.00000000,-0.13122960
-209.38210111,0.00000000,-0.13122960
-209.21826111,0.00000000,-0.13122960
-209.05442111,0.00000000,0.32654800
-208.89058111,0.00000000,0.32654800
-208.72674111,0.00000000,0.32654800
-208.56290111,0.00000000,-0.13122960
-208.39906111,0.00000000,-0.13122960
-208.23522111,0.00000000,-0.13122960
-208.07138112,0.00000000,-0.13122960
-207.90754112,0.00000000,-0.13122960
-207.74370112,0.00000000,-0.13122960
-207.57986112,0.00000000,-0.13122960
-207.41602112,0.00000000,0.32654800
-207.25218112,0.00000000,0.32654800
-207.08834112,0.00000000,0.32654800
-206.92450112,0.00000000,-0.13122960
-206.76066112,0.00000000,-0.13122960
-206.59682112,0.00000000,0.32654800
-206.43298113,0.00000000,0.32654800
-206.26914113,0.00000000,-0.13122960
-206.10530113,0.00000000,-0.13122960
-205.94146113,0.00000000,-0.13122960
-205.77762113,0.00000000,-0.13122960
-205.61378113,0.00000000,-0.13122960
-205.44994113,0.00000000,0.32654800
-205.28610113,0.00000000,-0.13122960
-205.12226113,0.00000000,0.32654800
-204.95842113,0.00000000,0.32654800
-204.79458114,0.00000000,-0.13122960
-204.63074114,0.00000000,0.32654800
-204.46690114,0.00000000,0.32654800
-204.30306114,0.00000000,0.32654800
-204.13922114,0.00000000,-0.13122960
-203.97538114,0.00000000,-0.13122960
-203.81154114,0.00000000,0.32654800
-203.64770114,0.00000000,-0.13122960
-203.48386114,0.00000000,0.32654800
-203.32002114,0.00000000,-0.13122960
-203.15618115,0.00000000,-0.13122960
-202.99234115,0.00000000,-0.13122960
-202.82850115,0.00000000,0.32654800
-202.66466115,0.00000000,-0.13122960
-202.50082115,0.00000000,-0.13122960
-202.33698115,0.00000000,0.32654800
-202.17314115,0.00000000,-0.13122960
-202.00930115,0.00000000,-0.13122960
-201.84546115,0.00000000,-0.13122960
-201.68162115,0.00000000,-0.13122960
-201.51778116,0.00000000,0.32654800
-201.35394116,0.00000000,-0.13122960
-201.19010116,0.00000000,-0.13122960
-201.02626116,0.00000000,0.32654800
-200.86242116,0.00000000,-0.13122960
-200.69858116,0.00000000,0.32654800
-200.53474116,0.00000000,0.32654800
-200.37090116,0.00000000,0.32654800
-200.20706116,0.00000000,-0.13122960
-200.04322116,0.00000000,-0.13122960
-199.87938117,0.00000000,-0.13122960
-199.71554117,0.00000000,-0.13122960
-199.55170117,0.00000000,-0.13122960
-199.38786117,0.00000000,-0.13122960
-199.22402117,0.00000000,-0.13122960
-199.06018117,0.00000000,-0.13122960
-198.89634117,0.00000000,-0.13122960
-198.73250117,0.00000000,-0.13122960
-198.56866117,0.00000000,0.32654800
-198.40482117,0.00000000,-0.13122960
-198.24098118,0.00000000,0.32654800
-198.07714118,0.00000000,-0.13122960
-197.91330118,0.00000000,-0.13122960
-197.74946118,0.00000000,-0.13122960
-197.58562118,0.00000000,-0.13122960
-197.42178118,0.00000000,-0.13122960
-197.25794118,0.00000000,0.32654800
-197.09410118,0.00000000,-0.13122960
-196.93026118,0.00000000,-0.13122960
-196.76642118,0.00000000,0.32654800
-196.60258119,0.00000000,-0.13122960
-196.43874119,0.00000000,0.32654800
-196.27490119,0.00000000,-0.13122960
-196.11106119,0.00000000,-0.13122960
-195.94722119,0.00000000,-0.13122960
-195.78338119,0.00000000,-0.13122960
-195.61954119,0.00000000,-0.13122960
-195.45570119,0.00000000,-0.13122960
-195.29186119,0.00000000,-0.13122960
-195.12802119,0.00000000,-0.13122960
-194.96418120,0.00000000,-0.13122960
-194.80034120,0.00000000,0.32654800
-194.63650120,0.00000000,0.32654800
-194.47266120,0.00000000,-0.13122960
-194.30882120,0.00000000,0.32654800
-194.14498120,0.00000000,0.32654800
-193.98114120,0.00000000,-0.13122960
-193.81730120,0.00000000,-0.13122960
-193.65346120,0.00000000,-0.13122960
-193.48962120,0.00000000,-0.13122960
-193.32578121,0.00000000,-0.13122960
-193.16194121,0.00000000,-0.13122960
-192.99810121,0.00000000,0.32654800
-192.83426121,0.00000000,-0.13122960
-192.67042121,0.00000000,-0.13122960
-192.50658121,0.00000000,-0.13122960
-192.34274121,0.00000000,-0.13122960
-192.17890121,0.00000000,0.32654800
-192.01506121,0.00000000,-0.13122960
-191.85122121,0.00000000,-0.13122960
-191.68738122,0.00000000,-0.13122960
-191.52354122,0.00000000,-0.13122960
-191.35970122,0.00000000,-0.13122960
-191.19586122,0.00000000,-0.13122960
-191.03202122,0.00000000,-0.13122960
-190.86818122,0.00000000,-0.13122960
-190.70434122,0.00000000,-0.13122960
-190.54050122,0.00000000,0.32654800
-190.37666122,0.00000000,-0.13122960
-190.21282122,0.00000000,0.32654800
-190.04898123,0.00000000,0.32654800
-189.88514123,0.00000000,-0.13122960
-189.72130123,0.00000000,-0.13122960
-189.55746123,0.00000000,-0.13122960
-189.39362123,0.00000000,-0.13122960
-189.22978123,0.00000000,-0.13122960
-189.06594123,0.00000000,0.32654800
-188.90210123,0.00000000,-0.13122960
-188.73826123,0.00000000,-0.13122960
-188.57442123,0.00000000,-0.13122960
-188.41058124,0.00000000,-0.13122960
-188.24674124,0.00000000,0.32654800
-188.08290124,0.00000000,0.32654800
-187.91906124,0.00000000,-0.13122960
-187.75522124,0.00000000,-0.13122960
-187.59138124,0.00000000,-0.13122960
-187.42754124,0.00000000,-0.13122960
-187.26370124,0.00000000,-0.13122960
-187.09986124,0.00000000,-0.13122960
-186.93602124,0.00000000,0.32654800
-186.77218125,0.00000000,0.32654800
-186.60834125,0.00000000,-0.13122960
-186.44450125,0.00000000,0.32654800
-186.28066125,0.00000000,0.32654800
-186.11682125,0.00000000,-0.13122960
-185.95298125,0.00000000,0.32654800
-185.78914125,0.00000000,-0.13122960
-185.62530125,0.00000000,-0.13122960
-185.46146125,0.00000000,-0.13122960
-185.29762125,0.00000000,-0.13122960
-185.13378125,0.00000000,-0.13122960
-184.96994126,0.00000000,-0.13122960
-184.80610126,0.00000000,-0.13122960
-184.64226126,0.00000000,0.32654800
-184.47842126,0.00000000,-0.13122960
-184.31458126,0.00000000,0.32654800
-184.15074126,0.00000000,-0.13122960
-183.98690126,0.00000000,0.32654800
-183.82306126,0.00000000,-0.13122960
-183.65922126,0.00000000,-0.13122960
-183.49538126,0.00000000,-0.13122960
-183.33154127,0.00000000,-0.13122960
-183.16770127,0.00000000,-0.13122960
-183.00386127,0.00000000,0.32654800
-182.84002127,0.00000000,0.32654800
-182.67618127,0.00000000,0.32654800
-182.51234127,0.00000000,-0.13122960
-182.34850127,0.00000000,0.32654800
-182.18466127,0.00000000,-0.13122960
-182.02082127,0.00000000,0.32654800
-181.85698127,0.00000000,0.32654800
-181.69314128,0.00000000,-0.13122960
-181.52930128,0.00000000,-0.13122960
-181.36546128,0.00000000,-0.13122960
-181.20162128,0.00000000,-0.13122960
-181.03778128,0.00000000,-0.13122960
-180.87394128,0.00000000,-0.13122960
-180.71010128,0.00000000,-0.13122960
-180.54626128,0.00000000,0.32654800
-180.38242128,0.00000000,-0.13122960
-180.21858128,0.00000000,-0.13122960
-180.05474129,0.00000000,0.32654800
-179.89090129,0.00000000,0.32654800
-179.72706129,0.00000000,0.32654800
-179.56322129,0.00000000,-0.13122960
-179.39938129,0.00000000,0.32654800
-179.23554129,0.00000000,-0.13122960
-179.07170129,0.00000000,-0.13122960
-178.90786129,0.00000000,-0.13122960
-178.74402129,0.00000000,-0.13122960
-178.58018129,0.00000000,0.32654800
-178.41634130,0.00000000,-0.13122960
-178.25250130,0.00000000,0.32654800
-178.08866130,0.00000000,0.32654800
-177.92482130,0.00000000,0.32654800
-177.76098130,0.00000000,0.78432570
-177.59714130,0.00000000,-0.13122960
-177.43330130,0.00000000,-0.13122960
-177.26946130,0.00000000,0.32654800
-177.10562130,0.00000000,0.32654800
-176.94178130,0.00000000,0.32654800
-176.77794131,0.00000000,0.32654800
-176.61410131,0.00000000,-0.13122960
-176.45026131,0.00000000,-0.13122960
-176.28642131,0.00000000,0.32654800
-176.12258131,0.00000000,0.32654800
-175.95874131,0.00000000,0.32654800
-175.79490131,0.00000000,0.32654800
-175.63106131,0.00000000,-0.13122960
-175.46722131,0.00000000,-0.13122960
-175.30338131,0.00000000,-0.13122960
-175.13954132,0.00000000,-0.13122960
-174.97570132,0.00000000,-0.13122960
-174.81186132,0.00000000,0.32654800
-174.64802132,0.00000000,0.32654800
-174.48418132,0.00000000,-0.13122960
-174.32034132,0.00000000,0.32654800
-174.15650132,0.00000000,0.32654800
-173.99266132,0.00000000,0.32654800
-173.82882132,0.00000000,0.32654800
-173.66498132,0.00000000,-0.13122960
-173.50114133,0.00000000,-0.13122960
-173.33730133,0.00000000,-0.13122960
-173.17346133,0.00000000,-0.13122960
-173.00962133,0.00000000,0.32654800
-172.84578133,0.00000000,-0.13122960
-172.68194133,0.00000000,0.32654800
-172.51810133,0.00000000,-0.13122960
-172.35426133,0.00000000,-0.13122960
-172.19042133,0.00000000,0.32654800
-172.02658133,0.00000000,-0.13122960
-171.86274134,0.00000000,0.32654800
-171.69890134,0.00000000,-0.13122960
-171.53506134,0.00000000,-0.13122960
-171.37122134,0.00000000,-0.13122960
-171.20738134,0.00000000,-0.13122960
-171.04354134,0.00000000,-0.58748130
-170.87970134,0.00000000,-0.13122960
-170.71586134,0.00000000,0.32654800
-170.55202134,0.00000000,-0.13122960
-170.38818134,0.00000000,0.32654800
-170.22434135,0.00000000,0.32654800
-170.06050135,0.00000000,-0.13122960
-169.89666135,0.00000000,0.32654800
-169.73282135,0.00000000,-0.13122960
-169.56898135,0.00000000,0.32654800
-169.40514135,0.00000000,-0.13122960
-169.24130135,0.00000000,-0.58748130
-169.07746135,0.00000000,0.32654800
-168.91362135,0.00000000,0.32654800
-168.74978135,0.00000000,-0.13122960
-168.58594136,0.00000000,-0.13122960
-168.42210136,0.00000000,-0.13122960
-168.25826136,0.00000000,0.32654800
-168.09442136,0.00000000,0.32654800
-167.93058136,0.00000000,-0.13122960
-167.76674136,0.00000000,0.32654800
-167.60290136,0.00000000,-0.13122960
-167.43906136,0.00000000,-0.13122960
-167.27522136,0.00000000,-0.13122960
-167.11138136,0.00000000,-0.13122960
-166.94754137,0.00000000,-0.13122960
-166.78370137,0.00000000,-0.13122960
-166.61986137,0.00000000,0.32654800
-166.45602137,0.00000000,0.32654800
-166.29218137,0.00000000,0.32654800
-166.12834137,0.00000000,-0.13122960
-165.96450137,0.00000000,0.32654800
-165.80066137,0.00000000,0.32654800
-165.63682137,0.00000000,0.32654800
-165.47298137,0.00000000,-0.13122960
-165.30914138,0.00000000,-0.13122960
-165.14530138,0.00000000,-0.13122960
-164.98146138,0.00000000,-0.13122960
-164.81762138,0.00000000,-0.13122960
-164.65378138,0.00000000,-0.13122960
-164.48994138,0.00000000,0.32654800
-164.32610138,0.00000000,0.32654800
-164.16226138,0.00000000,-0.13122960
-163.99842138,0.00000000,0.32654800
-163.83458138,0.00000000,-0.13122960
-163.67074139,0.00000000,0.32654800
-163.50690139,0.00000000,0.32654800
-163.34306139,0.00000000,-0.13122960
-163.17922139,0.00000000,-0.13122960
-163.01538139,0.00000000,-0.13122960
-162.85154139,0.00000000,-0.13122960
-162.68770139,0.00000000,0.32654800
-162.52386139,0.00000000,-0.13122960
-162.36002139,0.00000000,-0.13122960
-162.19618139,0.00000000,0.32654800
-162.03234140,0.00000000,-0.13122960
-161.86850140,0.00000000,-0.13122960
-161.70466140,0.00000000,-0.13122960
-161.54082140,0.00000000,-0.13122960
-161.37698140,0.00000000,-0.13122960
-161.21314140,0.00000000,-0.13122960
-161.04930140,0.00000000,-0.13122960
-160.88546140,0.00000000,-0.13122960
-160.72162140,0.00000000,-0.13122960
-160.55778140,0.00000000,-0.13122960
-160.39394141,0.00000000,-0.13122960
-160.23010141,0.00000000,0.32654800
-160.06626141,0.00000000,0.32654800
-159.90242141,0.00000000,0.32654800
-159.73858141,0.00000000,0.32654800
-159.57474141,0.00000000,-0.13122960
-159.41090141,0.00000000,0.32654800
-159.24706141,0.00000000,-0.13122960
-159.08322141,0.00000000,-0.13122960
-158.91938141,0.00000000,-0.13122960
-158.75554142,0.00000000,-0.13122960
-158.59170142,0.00000000,-0.13122960
-158.42786142,0.00000000,0.32654800
-158.26402142,0.00000000,-0.13122960
-158.10018142,0.00000000,-0.13122960
-157.93634142,0.00000000,0.32654800
-157.77250142,0.00000000,-0.13122960
-157.60866142,0.00000000,-0.13122960
-157.44482142,0.00000000,-0.13122960
-157.28098142,0.00000000,-0.13122960
-157.11714143,0.00000000,-0.13122960
-156.95330143,0.00000000,-0.13122960
-156.78946143,0.00000000,-0.13122960
-156.62562143,0.00000000,-0.13122960
-156.46178143,0.00000000,-0.13122960
-156.29794143,0.00000000,-0.13122960
-156.13410143,0.00000000,-0.13122960
-155.97026143,0.00000000,-0.13122960
-155.80642143,0.00000000,-0.13122960
-155.64258143,0.00000000,-0.13122960
-155.47874144,0.00000000,0.32654800
-155.31490144,0.00000000,0.32654800
-155.15106144,0.00000000,-0.13122960
-154.98722144,0.00000000,-0.13122960
-154.82338144,0.00000000,-0.13122960
-154.65954144,0.00000000,-0.13122960
-154.49570144,0.00000000,-0.13122960
-154.33186144,0.00000000,-0.13122960
-154.16802144,0.00000000,0.32654800
-154.00418144,0.00000000,-0.13122960
-153.84034145,0.00000000,-0.13122960
-153.67650145,0.00000000,-0.13122960
-153.51266145,0.00000000,-0.13122960
-153.34882145,0.00000000,-0.13122960
-153.18498145,0.00000000,-0.13122960
-153.02114145,0.00000000,-0.13122960
-152.85730145,0.00000000,0.32654800
-152.69346145,0.00000000,-0.13122960
-152.52962145,0.00000000,-0.13122960
-152.36578145,0.00000000,0.32654800
-152.20194146,0.00000000,-0.13122960
-152.03810146,0.00000000,-0.13122960
-151.87426146,0.00000000,0.32654800
-151.71042146,0.00000000,-0.13122960
-151.54658146,0.00000000,0.32654800
-151.38274146,0.00000000,0.32654800
-151.21890146,0.00000000,0.32654800
-151.05506146,0.00000000,-0.13122960
-150.89122146,0.00000000,-0.13122960
-150.72738146,0.00000000,-0.13122960
-150.56354147,0.00000000,-0.13122960
-150.39970147,0.00000000,-0.13122960
-150.23586147,0.00000000,0.32654800
-150.07202147,0.00000000,0.32654800
-149.90818147,0.00000000,-0.13122960
-149.74434147,0.00000000,-0.13122960
-149.58050147,0.00000000,0.32654800
-149.41666147,0.00000000,-0.13122960
-149.25282147,0.00000000,-0.13122960
-149.08898147,0.00000000,-0.13122960
-148.92514148,0.00000000,-0.13122960
-148.76130148,0.00000000,-0.13122960
-148.59746148,0.00000000,-0.13122960
-148.43362148,0.00000000,-0.13122960
-148.26978148,0.00000000,0.32654800
-148.10594148,0.00000000,-0.13122960
-147.94210148,0.00000000,-0.13122960
-147.77826148,0.00000000,0.32654800
-147.61442148,0.00000000,0.32654800
-147.45058148,0.00000000,0.32654800
-147.28674149,0.00000000,0.32654800
-147.12290149,0.00000000,-0.13122960
-146.95906149,0.00000000,-0.13122960
-146.79522149,0.00000000,0.32654800
-146.63138149,0.00000000,-0.13122960
-146.46754149,0.00000000,-0.13122960
-146.30370149,0.00000000,0.32654800
-146.13986149,0.00000000,0.32654800
-145.97602149,0.00000000,-0.13122960
-145.81218149,0.00000000,-0.13122960
-145.64834149,0.00000000,-0.13122960
-145.48450150,0.00000000,-0.13122960
-145.32066150,0.00000000,0.32654800
-145.15682150,0.00000000,-0.13122960
-144.99298150,0.00000000,-0.13122960
-144.82914150,0.00000000,-0.13122960
-144.66530150,0.00000000,-0.13122960
-144.50146150,0.00000000,-0.13122960
-144.33762150,0.00000000,-0.13122960
-144.17378150,0.00000000,-0.13122960
-144.00994150,0.00000000,-0.13122960
-143.84610151,0.00000000,-0.13122960
-143.68226151,0.00000000,-0.13122960
-143.51842151,0.00000000,0.32654800
-143.35458151,0.00000000,0.32654800
-143.19074151,0.00000000,-0.13122960
-143.02690151,0.00000000,0.32654800
-142.86306151,0.00000000,-0.13122960
-142.69922151,0.00000000,-0.13122960
-142.53538151,0.00000000,-0.13122960
-142.37154151,0.00000000,-0.13122960
-142.20770152,0.00000000,-0.13122960
-142.04386152,0.00000000,-0.13122960
-141.88002152,0.00000000,0.32654800
-141.71618152,0.00000000,0.32654800
-141.55234152,0.00000000,0.32654800
-141.38850152,0.00000000,-0.13122960
-141.22466152,0.00000000,-0.13122960
-141.06082152,0.00000000,-0.13122960
-140.89698152,0.00000000,-0.13122960
-140.73314152,0.00000000,-0.13122960
-140.56930153,0.00000000,-0.13122960
-140.40546153,0.00000000,-0.13122960
-140.24162153,0.00000000,-0.13122960
-140.07778153,0.00000000,-0.13122960
-139.91394153,0.00000000,-0.13122960
-139.75010153,0.00000000,-0.13122960
-139.58626153,0.00000000,0.32654800
-139.42242153,0.00000000,0.32654800
-139.25858153,0.00000000,0.32654800
-139.09474153,0.00000000,0.32654800
-138.93090154,0.00000000,0.32654800
-138.76706154,0.00000000,-0.13122960
-138.60322154,0.00000000,-0.13122960
-138.43938154,0.00000000,-0.13122960
-138.27554154,0.00000000,-0.13122960
-138.11170154,0.00000000,-0.13122960
-137.94786154,0.00000000,-0.13122960
-137.78402154,0.00000000,-0.13122960
-137.62018154,0.00000000,0.32654800
-137.45634154,0.00000000,0.32654800
-137.29250155,0.00000000,-0.13122960
-137.12866155,0.00000000,-0.13122960
-136.96482155,0.00000000,0.32654800
-136.80098155,0.00000000,-0.13122960
-136.63714155,0.00000000,0.32654800
-136.47330155,0.00000000,-0.13122960
-136.30946155,0.00000000,-0.13122960
-136.14562155,0.00000000,0.32654800
-135.98178155,0.00000000,-0.13122960
-135.81794155,0.00000000,-0.13122960
-135.65410156,0.00000000,0.32654800
-135.49026156,0.00000000,-0.13122960
-135.32642156,0.00000000,-0.13122960
-135.16258156,0.00000000,0.32654800
-134.99874156,0.00000000,0.32654800
-134.83490156,0.00000000,0.32654800
-134.67106156,0.00000000,-0.13122960
-134.50722156,0.00000000,-0.13122960
-134.34338156,0.00000000,-0.13122960
-134.17954156,0.00000000,-0.13122960
