22.03.2018 11:54:32	paetzold	PPS5UNI_PIC32MZ.hex	0.01	0.02
23.03.2018 17:04:32	paetzold	PPS5UNI_PIC32MZ.hex	0.02	0.03
26.03.2018 16:17:51	paetzold	PPS5UNI_PIC32MZ.hex	0.03	0.04
27.03.2018 13:53:21	paetzold	hiclamp_fx2.iic	0.00	1.18
28.03.2018 09:50:05	teufel	MWOptoStim.hex	0.00	0.12
28.03.2018 13:23:59	teufel	MWOptoStim.hex	0.12	0.13
11.04.2018 16:40:05	teufel	MWOptoStim.hex	0.13	0.14
13.04.2018 12:46:45	teufel	MWOptoStim.hex	0.14	0.16
19.04.2018 10:47:38	paetzold	FX3_ME2100.img	0.26	0.40
19.04.2018 10:47:41	paetzold	ME2100_IF.bit	0.30	0.31
19.04.2018 10:47:41	paetzold	ME2100_SCU.bit	0.27	0.28
19.04.2018 10:47:43	paetzold	ME2100_HS.bit	0.09	0.10
19.04.2018 11:07:49	paetzold	W2100_DSP_feedback.bin	0.00	0.20
19.04.2018 11:07:59	paetzold	SCU_DSP_feedback.bin	0.15	0.20
19.04.2018 11:20:04	paetzold	FX3_ME2100MEA2100-LP.img	0.26	0.40
19.04.2018 11:20:07	paetzold	ME210l_IF.bit	0.30	0.31
19.04.2018 11:20:10	paetzold	MEA2100-LP_HS_PIC32MZ.hex	0.19	0.22
19.04.2018 11:21:13	paetzold	FX3_ME2100BetaScreen.img	0.34	0.40
19.04.2018 11:21:14	paetzold	ME210b_IF.bit	0.30	0.31
19.04.2018 11:21:15	paetzold	ME2100_Beta_Screen_HS.hex	0.29	0.34
19.04.2018 12:57:43	paetzold	MEA2100-256_DSP_feedback.bin	0.19	0.20
19.04.2018 12:57:46	paetzold	FX3_MEA2100-256.img	0.26	0.27
19.04.2018 12:57:48	paetzold	MEA2100_256_IF.bit	0.15	0.16
19.04.2018 12:57:48	paetzold	MEA2100_256_HS.bit	0.27	0.28
26.04.2018 16:18:15	paetzold	FX3_Multiwell.img	1.65	1.66
07.05.2018 16:10:25	paetzold	ME2100_Beta_Screen_HS.hex	0.34	0.35
14.05.2018 11:41:26	kurnoth	CMOS_MEA_HS.bit	0.55	0.56
14.05.2018 11:44:57	kurnoth	FX3_Neurochip.img	1.04	1.05
14.05.2018 11:46:50	kurnoth	CMOS_MEA_IF.bit	0.49	0.50
